user_id,customer_id,cusbasket_id
0,570,657
0,571,658
0,572,659
0,573,660
0,574,661
0,575,662
0,576,663
0,577,664
0,578,665
0,579,666
0,580,667
0,581,668
0,582,669
0,583,670
0,584,671
0,585,672
0,586,673
0,587,674
0,588,675
0,589,676
0,590,677
0,591,678
0,592,679
0,593,680
0,594,681
0,595,682
0,596,683
0,597,684
0,598,685
0,599,686
0,600,687
0,601,688
0,602,689
0,603,690
0,604,691
0,605,692
0,606,693
0,607,694
0,608,695
0,609,696
0,610,697
0,611,698
0,612,699
0,613,700
0,614,701
0,615,702
0,616,703
116,0,704
26,0,705
41,0,706
0,617,707
120,0,711
0,620,712
26,0,710
0,621,713
0,622,714
0,623,715
0,624,716
0,625,717
0,626,718
130,0,719
131,0,720
0,627,721
0,628,722
0,629,723
138,0,724
0,630,725
0,631,726
0,632,727
0,633,728
0,634,729
0,635,730
0,636,731
0,637,732
0,638,733
0,639,734
0,640,735
0,641,736
0,642,737
0,643,738
0,644,739
0,645,740
0,646,741
219,0,742
0,647,743
0,648,744
0,649,745
0,650,746
0,651,747
0,652,748
0,653,749
0,654,750
0,655,751
219,0,752
6,0,753
6,0,754
6,0,755
6,0,756
26,0,762
0,658,761
0,656,759
0,657,760
0,659,763
26,0,764
26,0,765
0,660,766
0,661,767
0,662,769
0,663,770
1,0,772
41,0,773
0,665,774
0,666,775
0,667,776
0,668,777
231,0,778
0,669,779
0,670,780
232,0,781
0,671,782
1,0,783
0,672,784
0,673,785
0,674,786
0,675,787
0,676,788
26,0,789
26,0,790
0,677,791
0,678,792
0,679,793
0,680,794
0,681,795
0,682,796
0,683,797
0,684,798
237,0,799
0,685,800
0,686,801
26,0,802
0,687,803
0,688,804
0,689,805
0,690,806
0,691,807
26,0,810
26,0,811
0,694,812
0,695,813
0,696,814
26,0,815
94,0,816
0,697,819
0,698,821
0,699,822
0,700,823
0,701,824
0,702,825
0,703,826
0,704,827
0,705,828
0,706,829
0,707,830
0,708,831
0,709,832
0,710,833
0,711,834
0,712,835
0,713,836
0,714,837
0,715,838
0,716,839
0,717,840
0,718,841
0,719,842
0,720,843
0,721,844
0,722,845
0,723,846
0,724,847
0,725,848
0,726,849
0,727,850
0,728,851
0,729,852
0,730,853
0,731,854
0,732,855
0,733,856
0,734,857
0,735,858
0,736,859
0,737,860
0,738,861
0,739,862
0,740,863
0,741,864
0,742,865
0,743,866
0,744,867
0,745,868
0,746,869
0,747,870
0,748,871
0,749,872
0,750,873
0,751,874
0,752,875
0,753,876
0,754,877
0,755,878
0,756,879
0,757,880
0,758,881
0,759,882
0,760,883
0,761,884
0,762,885
0,763,886
0,764,887
0,765,888
0,766,889
0,767,890
0,768,891
0,769,892
0,770,893
0,771,894
0,772,895
0,773,896
0,774,897
0,775,898
0,776,899
0,777,900
0,778,901
0,779,902
0,780,903
0,781,904
0,782,905
0,783,906
0,784,907
0,785,908
0,786,909
0,787,910
0,788,911
0,789,912
0,790,913
0,791,914
0,792,915
0,793,916
0,794,917
0,795,918
0,796,919
0,797,920
0,798,921
0,799,922
0,800,923
0,801,924
0,802,925
0,803,926
0,804,927
0,805,928
0,806,929
0,807,930
0,808,931
0,809,932
0,810,933
0,811,934
0,812,935
0,813,936
0,814,937
0,815,938
0,816,939
0,817,940
0,818,941
0,819,942
0,820,943
0,821,944
0,822,945
0,823,946
0,824,947
0,825,948
0,826,949
0,827,950
0,828,951
0,829,952
0,830,953
0,831,954
0,832,955
0,833,956
0,834,957
0,835,958
0,836,959
0,837,960
0,838,961
0,839,962
0,840,963
0,841,964
0,842,965
0,843,966
0,844,967
0,845,968
0,846,969
0,847,970
0,848,971
0,849,972
0,850,973
0,851,974
0,852,975
0,853,976
0,854,977
0,855,978
0,856,979
0,857,980
0,858,981
0,859,982
0,860,983
0,861,984
0,862,985
0,863,986
0,864,987
0,865,988
0,866,989
0,867,990
0,868,991
0,869,992
0,870,993
0,871,994
0,872,995
0,873,996
0,874,997
0,875,998
0,876,999
0,877,1000
0,878,1001
0,879,1002
0,880,1003
0,881,1004
0,882,1005
0,883,1006
0,884,1007
0,885,1008
0,886,1009
0,887,1010
0,888,1011
0,889,1012
0,890,1013
0,891,1014
0,892,1015
0,893,1016
0,894,1017
0,895,1018
0,896,1019
0,897,1020
0,898,1021
0,899,1022
0,900,1023
0,901,1024
0,902,1025
0,903,1026
0,904,1027
0,905,1028
0,906,1029
0,907,1030
0,908,1031
0,909,1032
0,910,1033
0,911,1034
0,912,1035
0,913,1036
0,914,1037
0,915,1038
0,916,1039
0,917,1040
0,918,1041
0,919,1042
0,920,1043
0,921,1044
0,922,1045
0,923,1046
0,924,1047
0,925,1048
0,926,1049
0,927,1050
0,928,1051
0,929,1052
0,930,1053
0,931,1054
0,932,1055
0,933,1056
0,934,1057
0,935,1058
0,936,1059
0,937,1060
0,938,1061
0,939,1062
0,940,1063
0,941,1064
0,942,1065
0,943,1066
0,944,1067
0,945,1068
0,946,1069
0,947,1070
0,948,1071
0,949,1072
0,950,1073
0,951,1074
0,952,1075
0,953,1076
0,954,1077
0,955,1078
0,956,1079
0,957,1080
0,958,1081
0,959,1082
0,960,1083
0,961,1084
0,962,1085
0,963,1086
0,964,1087
0,965,1088
0,966,1089
0,967,1090
0,968,1091
0,969,1092
0,970,1093
0,971,1094
0,972,1095
0,973,1096
0,974,1097
0,975,1098
0,976,1099
0,977,1100
0,978,1101
0,979,1102
0,980,1103
0,981,1104
0,982,1105
0,983,1106
0,984,1107
0,985,1108
0,986,1109
0,987,1110
0,988,1111
0,989,1112
0,990,1113
0,991,1114
0,992,1115
0,993,1116
0,994,1117
0,995,1118
0,996,1119
0,997,1120
0,998,1121
0,999,1122
0,1000,1123
0,1001,1124
0,1002,1125
0,1003,1126
0,1004,1127
0,1005,1128
0,1006,1129
0,1007,1130
0,1008,1131
0,1009,1132
0,1010,1133
0,1011,1134
0,1012,1135
0,1013,1136
0,1014,1137
0,1015,1138
0,1016,1139
0,1017,1140
0,1018,1141
0,1019,1142
0,1020,1143
0,1021,1144
0,1022,1145
0,1023,1146
0,1024,1147
0,1025,1148
0,1026,1149
0,1027,1150
0,1028,1151
0,1029,1152
0,1030,1153
0,1031,1154
0,1032,1155
0,1033,1156
0,1034,1157
0,1035,1158
0,1036,1159
0,1037,1160
0,1038,1161
0,1039,1162
0,1040,1163
0,1041,1164
0,1042,1165
0,1043,1166
0,1044,1167
0,1045,1168
0,1046,1169
0,1047,1170
0,1048,1171
0,1049,1172
0,1050,1173
0,1051,1174
0,1052,1175
0,1053,1176
0,1054,1177
0,1055,1178
0,1056,1179
0,1057,1180
0,1058,1181
0,1059,1182
0,1060,1183
0,1061,1184
0,1062,1185
0,1063,1186
0,1064,1187
0,1065,1188
0,1066,1189
0,1067,1190
0,1068,1191
0,1069,1192
0,1070,1193
0,1071,1194
0,1072,1195
0,1073,1196
0,1074,1197
0,1075,1198
0,1076,1199
0,1077,1200
0,1078,1201
0,1079,1202
0,1080,1203
0,1081,1204
0,1082,1205
0,1083,1206
0,1084,1207
0,1085,1208
0,1086,1209
0,1087,1210
0,1088,1211
0,1089,1212
0,1090,1213
0,1091,1214
0,1092,1215
0,1093,1216
0,1094,1217
0,1095,1218
0,1096,1219
0,1097,1220
0,1098,1221
0,1099,1222
0,1100,1223
0,1101,1224
0,1102,1225
0,1103,1226
0,1104,1227
0,1105,1228
0,1106,1229
0,1107,1230
0,1108,1231
0,1109,1232
0,1110,1233
0,1111,1234
0,1112,1235
0,1113,1236
0,1114,1237
0,1115,1238
0,1116,1239
0,1117,1240
0,1118,1241
0,1119,1242
0,1120,1243
0,1121,1244
0,1122,1245
0,1123,1246
0,1124,1247
0,1125,1248
0,1126,1249
0,1127,1250
0,1128,1251
0,1129,1252
0,1130,1253
0,1131,1254
0,1132,1255
0,1133,1256
0,1134,1257
0,1135,1258
0,1136,1259
0,1137,1260
0,1138,1261
0,1139,1262
0,1140,1263
0,1141,1264
0,1142,1265
0,1143,1266
0,1144,1267
0,1145,1268
0,1146,1269
0,1147,1270
0,1148,1271
0,1149,1272
0,1150,1273
0,1151,1274
0,1152,1275
0,1153,1276
0,1154,1277
0,1155,1278
0,1156,1279
0,1157,1280
0,1158,1281
0,1159,1282
0,1160,1283
0,1161,1284
0,1162,1285
0,1163,1286
0,1164,1287
0,1165,1288
0,1166,1289
0,1167,1290
0,1168,1291
0,1169,1292
0,1170,1293
0,1171,1294
0,1172,1295
0,1173,1296
0,1174,1297
0,1175,1298
0,1176,1299
0,1177,1300
0,1178,1301
0,1179,1302
0,1180,1303
0,1181,1304
0,1182,1305
0,1183,1306
0,1184,1307
0,1185,1308
0,1186,1309
0,1187,1310
0,1188,1311
0,1189,1312
0,1190,1313
0,1191,1314
0,1192,1315
0,1193,1316
0,1194,1317
0,1195,1318
0,1196,1319
0,1197,1320
0,1198,1321
0,1199,1322
0,1200,1323
0,1201,1324
0,1202,1325
0,1203,1326
0,1204,1327
0,1205,1328
0,1206,1329
0,1207,1330
0,1208,1331
0,1209,1332
0,1210,1333
0,1211,1334
0,1212,1335
0,1213,1336
0,1214,1337
0,1215,1338
0,1216,1339
0,1217,1340
0,1218,1341
0,1219,1342
0,1220,1343
0,1221,1344
0,1222,1345
0,1223,1346
0,1224,1347
0,1225,1348
0,1226,1349
0,1227,1350
0,1228,1351
0,1229,1352
0,1230,1353
0,1231,1354
0,1232,1355
0,1233,1356
0,1234,1357
0,1235,1358
0,1236,1359
0,1237,1360
0,1238,1361
0,1239,1362
0,1240,1363
0,1241,1364
0,1242,1365
0,1243,1366
0,1244,1367
0,1245,1368
0,1246,1369
0,1247,1370
0,1248,1371
0,1249,1372
0,1250,1373
0,1251,1374
0,1252,1375
0,1253,1376
0,1254,1377
0,1255,1378
0,1256,1379
0,1257,1380
0,1258,1381
0,1259,1382
0,1260,1383
0,1261,1384
0,1262,1385
0,1263,1386
0,1264,1387
0,1265,1388
0,1266,1389
0,1267,1390
0,1268,1391
0,1269,1392
0,1270,1393
0,1271,1394
0,1272,1395
0,1273,1396
0,1274,1397
0,1275,1398
0,1276,1399
0,1277,1400
0,1278,1401
0,1279,1402
0,1280,1403
0,1281,1404
0,1282,1405
0,1283,1406
0,1284,1407
0,1285,1408
0,1286,1409
0,1287,1410
0,1288,1411
0,1289,1412
0,1290,1413
0,1291,1414
0,1292,1415
0,1293,1416
0,1294,1417
0,1295,1418
0,1296,1419
0,1297,1420
0,1298,1421
0,1299,1422
0,1300,1423
0,1301,1424
0,1302,1425
0,1303,1426
0,1304,1427
0,1305,1428
0,1306,1429
0,1307,1430
0,1308,1431
0,1309,1432
0,1310,1433
0,1311,1434
0,1312,1435
0,1313,1436
0,1314,1437
0,1315,1438
0,1316,1439
0,1317,1440
0,1318,1441
0,1319,1442
0,1320,1443
0,1321,1444
0,1322,1445
0,1323,1446
0,1324,1447
0,1325,1448
0,1326,1449
0,1327,1450
0,1328,1451
0,1329,1452
0,1330,1453
0,1331,1454
0,1332,1455
0,1333,1456
0,1334,1457
0,1335,1458
0,1336,1459
0,1337,1460
0,1338,1461
0,1339,1462
0,1340,1463
0,1341,1464
0,1342,1465
0,1343,1466
0,1344,1467
0,1345,1468
0,1346,1469
0,1347,1470
0,1348,1471
0,1349,1472
0,1350,1473
0,1351,1474
0,1352,1475
0,1353,1476
0,1354,1477
0,1355,1478
0,1356,1479
0,1357,1480
0,1358,1481
0,1359,1482
0,1360,1483
0,1361,1484
0,1362,1485
0,1363,1486
0,1364,1487
0,1365,1488
0,1366,1489
0,1367,1490
0,1368,1491
0,1369,1492
0,1370,1493
0,1371,1494
0,1372,1495
0,1373,1496
0,1374,1497
0,1375,1498
0,1376,1499
0,1377,1500
0,1378,1501
0,1379,1502
0,1380,1503
0,1381,1504
0,1382,1505
0,1383,1506
0,1384,1507
0,1385,1508
0,1386,1509
0,1387,1510
0,1388,1511
0,1389,1512
0,1390,1513
0,1391,1514
0,1392,1515
0,1393,1516
0,1394,1517
0,1395,1518
0,1396,1519
0,1397,1520
0,1398,1521
0,1399,1522
0,1400,1523
0,1401,1524
0,1402,1525
0,1403,1526
0,1404,1527
0,1405,1528
0,1406,1529
0,1407,1530
0,1408,1531
0,1409,1532
0,1410,1533
0,1411,1534
0,1412,1535
0,1413,1536
0,1414,1537
0,1415,1538
0,1416,1539
0,1417,1540
0,1418,1541
0,1419,1542
0,1420,1543
0,1421,1544
0,1422,1545
0,1423,1546
0,1424,1547
0,1425,1548
0,1426,1549
0,1427,1550
0,1428,1551
0,1429,1552
0,1430,1553
0,1431,1554
0,1432,1555
0,1433,1556
0,1434,1557
0,1435,1558
0,1436,1559
0,1437,1560
0,1438,1561
0,1439,1562
0,1440,1563
0,1441,1564
0,1442,1565
0,1443,1566
0,1444,1567
0,1445,1568
0,1446,1569
0,1447,1570
0,1448,1571
0,1449,1572
0,1450,1573
0,1451,1574
0,1452,1575
0,1453,1576
0,1454,1577
0,1455,1578
0,1456,1579
0,1457,1580
0,1458,1581
0,1459,1582
0,1460,1583
0,1461,1584
0,1462,1585
0,1463,1586
0,1464,1587
0,1465,1588
0,1466,1589
0,1467,1590
0,1468,1591
0,1469,1592
0,1470,1593
0,1471,1594
0,1472,1595
0,1473,1596
0,1474,1597
0,1475,1598
0,1476,1599
0,1477,1600
0,1478,1601
0,1479,1602
0,1480,1603
0,1481,1604
0,1482,1605
0,1483,1606
0,1484,1607
0,1485,1608
0,1486,1609
0,1487,1610
0,1488,1611
0,1489,1612
0,1490,1613
0,1491,1614
0,1492,1615
0,1493,1616
0,1494,1617
0,1495,1618
0,1496,1619
0,1497,1620
0,1498,1621
0,1499,1622
0,1500,1623
0,1501,1624
0,1502,1625
0,1503,1626
0,1504,1627
0,1505,1628
0,1506,1629
0,1507,1630
0,1508,1631
0,1509,1632
0,1510,1633
0,1511,1634
0,1512,1635
0,1513,1636
0,1514,1637
0,1515,1638
0,1516,1639
0,1517,1640
0,1518,1641
0,1519,1642
0,1520,1643
0,1521,1644
0,1522,1645
0,1523,1646
0,1524,1647
0,1525,1648
0,1526,1649
0,1527,1650
0,1528,1651
0,1529,1652
0,1530,1653
0,1531,1654
0,1532,1655
0,1533,1656
0,1534,1657
0,1535,1658
0,1536,1659
0,1537,1660
0,1538,1661
0,1539,1662
0,1540,1663
0,1541,1664
0,1542,1665
0,1543,1666
0,1544,1667
0,1545,1668
0,1546,1669
0,1547,1670
0,1548,1671
0,1549,1672
0,1550,1673
0,1551,1674
0,1552,1675
0,1553,1676
0,1554,1677
0,1555,1678
0,1556,1679
0,1557,1680
0,1558,1681
0,1559,1682
0,1560,1683
0,1561,1684
0,1562,1685
0,1563,1686
0,1564,1687
0,1565,1688
0,1566,1689
0,1567,1690
0,1568,1691
0,1569,1692
0,1570,1693
0,1571,1694
0,1572,1695
0,1573,1696
0,1574,1697
0,1575,1698
0,1576,1699
0,1577,1700
0,1578,1701
0,1579,1702
0,1580,1703
0,1581,1704
0,1582,1705
0,1583,1706
0,1584,1707
0,1585,1708
0,1586,1709
0,1587,1710
0,1588,1711
0,1589,1712
0,1590,1713
0,1591,1714
0,1592,1715
0,1593,1716
0,1594,1717
0,1595,1718
0,1596,1719
0,1597,1720
0,1598,1721
0,1599,1722
0,1600,1723
0,1601,1724
0,1602,1725
0,1603,1726
0,1604,1727
0,1605,1728
0,1606,1729
0,1607,1730
0,1608,1731
0,1609,1732
0,1610,1733
0,1611,1734
0,1612,1735
0,1613,1736
0,1614,1737
0,1615,1738
0,1616,1739
0,1617,1740
0,1618,1741
0,1619,1742
0,1620,1743
0,1621,1744
0,1622,1745
0,1623,1746
0,1624,1747
0,1625,1748
0,1626,1749
0,1627,1750
0,1628,1751
0,1629,1752
0,1630,1753
0,1631,1754
0,1632,1755
0,1633,1756
0,1634,1757
0,1635,1758
0,1636,1759
0,1637,1760
0,1638,1761
0,1639,1762
0,1640,1763
0,1641,1764
0,1642,1765
0,1643,1766
0,1644,1767
0,1645,1768
0,1646,1769
0,1647,1770
0,1648,1771
0,1649,1772
0,1650,1773
0,1651,1774
0,1652,1775
0,1653,1776
0,1654,1777
0,1655,1778
0,1656,1779
0,1657,1780
0,1658,1781
0,1659,1782
0,1660,1783
0,1661,1784
0,1662,1785
0,1663,1786
0,1664,1787
0,1665,1788
0,1666,1789
0,1667,1790
0,1668,1791
0,1669,1792
0,1670,1793
0,1671,1794
0,1672,1795
0,1673,1796
0,1674,1797
0,1675,1798
0,1676,1799
0,1677,1800
0,1678,1801
0,1679,1802
0,1680,1803
0,1681,1804
0,1682,1805
0,1683,1806
0,1684,1807
0,1685,1808
0,1686,1809
0,1687,1810
0,1688,1811
0,1689,1812
0,1690,1813
0,1691,1814
0,1692,1815
0,1693,1816
0,1694,1817
0,1695,1818
0,1696,1819
0,1697,1820
0,1698,1821
0,1699,1822
0,1700,1823
0,1701,1824
0,1702,1825
0,1703,1826
0,1704,1827
0,1705,1828
0,1706,1829
0,1707,1830
0,1708,1831
0,1709,1832
0,1710,1833
0,1711,1834
0,1712,1835
0,1713,1836
0,1714,1837
0,1715,1838
0,1716,1839
0,1717,1840
0,1718,1841
0,1719,1842
0,1720,1843
0,1721,1844
0,1722,1845
0,1723,1846
0,1724,1847
0,1725,1848
0,1726,1849
0,1727,1850
0,1728,1851
0,1729,1852
0,1730,1853
0,1731,1854
0,1732,1855
0,1733,1856
0,1734,1857
0,1735,1858
0,1736,1859
0,1737,1860
0,1738,1861
0,1739,1862
0,1740,1863
0,1741,1864
0,1742,1865
0,1743,1866
0,1744,1867
0,1745,1868
0,1746,1869
0,1747,1870
0,1748,1871
0,1749,1872
0,1750,1873
0,1751,1874
0,1752,1875
0,1753,1876
0,1754,1877
0,1755,1878
0,1756,1879
0,1757,1880
0,1758,1881
0,1759,1882
0,1760,1883
0,1761,1884
0,1762,1885
0,1763,1886
0,1764,1887
0,1765,1888
0,1766,1889
0,1767,1890
0,1768,1891
0,1769,1892
0,1770,1893
0,1771,1894
0,1772,1895
0,1773,1896
0,1774,1897
0,1775,1898
0,1776,1899
0,1777,1900
0,1778,1901
0,1779,1902
0,1780,1903
0,1781,1904
0,1782,1905
0,1783,1906
0,1784,1907
0,1785,1908
0,1786,1909
0,1787,1910
0,1788,1911
0,1789,1912
0,1790,1913
0,1791,1914
0,1792,1915
0,1793,1916
0,1794,1917
0,1795,1918
0,1796,1919
0,1797,1920
0,1798,1921
0,1799,1922
0,1800,1923
0,1801,1924
0,1802,1925
0,1803,1926
0,1804,1927
0,1805,1928
0,1806,1929
0,1807,1930
0,1808,1931
0,1809,1932
0,1810,1933
0,1811,1934
0,1812,1935
0,1813,1936
0,1814,1937
0,1815,1938
0,1816,1939
0,1817,1940
0,1818,1941
0,1819,1942
0,1820,1943
0,1821,1944
0,1822,1945
0,1823,1946
0,1824,1947
0,1825,1948
0,1826,1949
0,1827,1950
0,1828,1951
0,1829,1952
0,1830,1953
0,1831,1954
0,1832,1955
0,1833,1956
0,1834,1957
0,1835,1958
0,1836,1959
0,1837,1960
0,1838,1961
0,1839,1962
0,1840,1963
0,1841,1964
0,1842,1965
0,1843,1966
0,1844,1967
0,1845,1968
0,1846,1969
0,1847,1970
0,1848,1971
0,1849,1972
0,1850,1973
0,1851,1974
0,1852,1975
0,1853,1976
0,1854,1977
0,1855,1978
0,1856,1979
0,1857,1980
0,1858,1981
0,1859,1982
0,1860,1983
0,1861,1984
0,1862,1985
0,1863,1986
0,1864,1987
0,1865,1988
0,1866,1989
0,1867,1990
0,1868,1991
0,1869,1992
0,1870,1993
0,1871,1994
0,1872,1995
0,1873,1996
0,1874,1997
0,1875,1998
0,1876,1999
0,1877,2000
0,1878,2001
0,1879,2002
0,1880,2003
0,1881,2004
0,1882,2005
0,1883,2006
0,1884,2007
0,1885,2008
0,1886,2009
0,1887,2010
0,1888,2011
0,1889,2012
0,1890,2013
0,1891,2014
0,1892,2015
0,1893,2016
0,1894,2017
0,1895,2018
0,1896,2019
0,1897,2020
0,1898,2021
0,1899,2022
0,1900,2023
0,1901,2024
0,1902,2025
0,1903,2026
0,1904,2027
0,1905,2028
0,1906,2029
0,1907,2030
0,1908,2031
0,1909,2032
0,1910,2033
0,1911,2034
0,1912,2035
0,1913,2036
0,1914,2037
0,1915,2038
0,1916,2039
0,1917,2040
0,1918,2041
0,1919,2042
0,1920,2043
0,1921,2044
0,1922,2045
0,1923,2046
0,1924,2047
0,1925,2048
0,1926,2049
0,1927,2050
0,1928,2051
0,1929,2052
0,1930,2053
0,1931,2054
0,1932,2055
0,1933,2056
0,1934,2057
0,1935,2058
0,1936,2059
0,1937,2060
0,1938,2061
0,1939,2062
0,1940,2063
0,1941,2064
0,1942,2065
0,1943,2066
0,1944,2067
0,1945,2068
0,1946,2069
0,1947,2070
0,1948,2071
0,1949,2072
0,1950,2073
0,1951,2074
0,1952,2075
0,1953,2076
0,1954,2077
0,1955,2078
0,1956,2079
0,1957,2080
0,1958,2081
0,1959,2082
0,1960,2083
0,1961,2084
0,1962,2085
0,1963,2086
0,1964,2087
0,1965,2088
0,1966,2089
0,1967,2090
0,1968,2091
0,1969,2092
0,1970,2093
0,1971,2094
0,1972,2095
0,1973,2096
0,1974,2097
0,1975,2098
0,1976,2099
0,1977,2100
0,1978,2101
0,1979,2102
0,1980,2103
0,1981,2104
0,1982,2105
0,1983,2106
0,1984,2107
0,1985,2108
0,1986,2109
0,1987,2110
0,1988,2111
0,1989,2112
0,1990,2113
0,1991,2114
0,1992,2115
0,1993,2116
0,1994,2117
0,1995,2118
0,1996,2119
0,1997,2120
0,1998,2121
0,1999,2122
0,2000,2123
0,2001,2124
0,2002,2125
0,2003,2126
0,2004,2127
0,2005,2128
0,2006,2129
0,2007,2130
0,2008,2131
0,2009,2132
0,2010,2133
0,2011,2134
0,2012,2135
0,2013,2136
0,2014,2137
0,2015,2138
0,2016,2139
0,2017,2140
0,2018,2141
0,2019,2142
0,2020,2143
0,2021,2144
0,2022,2145
0,2023,2146
0,2024,2147
0,2025,2148
0,2026,2149
0,2027,2150
0,2028,2151
0,2029,2152
0,2030,2153
0,2031,2154
0,2032,2155
0,2033,2156
0,2034,2157
0,2035,2158
0,2036,2159
0,2037,2160
0,2038,2161
0,2039,2162
0,2040,2163
0,2041,2164
0,2042,2165
0,2043,2166
0,2044,2167
